Subject,Year,Session,ExamType,PaperNumber,PDF_Link
Anesthesia,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/01_ANS_P3.pdf
Anesthesia,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/01_ANS_P4.pdf
Anatomy,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/02_ANATOMY_P1.pdf
Anatomy,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/02_ANATOMY_P2.pdf
Anatomy,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/02_ANATOMY_P3.pdf
Anatomy,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/02_ANATOMY_P4.pdf
Biochemistry,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/03_BIOCHEMISTRY_PI.pdf
Biochemistry,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/03_BIOCHEMISTRY_P2.pdf
Biochemistry,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/03_BIOCHEMISTRY_P3.pdf
Biochemistry,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/03_BIOCHEMISTRY_P4.pdf
CARDIAC ANAESTHESIA,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/75_CARDIACANAESTHESIA_P1.pdf
CARDIAC ANAESTHESIA,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/75_CARDIAC_ANAESTHESIA_P2.pdf
CARDIAC ANAESTHESIA,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/75_CARDIAC_ANAESTHESIA_P3.pdf
CARDIO VASCULAR & THORACIC SURGERY (DIRECT 6 YEARS COURSE),2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/49_DIRECT6YEARS_PI.pdf
CARDIO VASCULAR & THORACIC SURGERY (DIRECT 6 YEARS COURSE),2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/49_CVTS_D6Y_PART1_P2.pdf
CARDIO VASCULAR & THORACIC SURGERY (PART-II/FINAL),2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/04_CARDIO_THORA_SURG_P1.pdf
CARDIO VASCULAR & THORACIC SURGERY (PART-II/FINAL),2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/04_CVTS_PARTII_FINAL_P2.pdf
CARDIO VASCULAR & THORACIC SURGERY (PART-II/FINAL),2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/04_CVTS_PARTII_FINAL_P3.pdf
Cardiology,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/05_CARDIOLOGY_PI.pdf
Cardiology,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/05_CARDIOLOGY_P2.pdf
Cardiology,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/05_CARDIOLOGY_P3.pdf
General Medicine,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/48_HEMAT_P1.pdf
General Medicine,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/48_HEMAT_P2.pdf
General Medicine,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/48_HAEMAT_P3.pdf
CLINICAL IMMUNOLOGY & RHEUMATOLOGY,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/43_RHEUMATOLOGY_P1.pdf
CLINICAL IMMUNOLOGY & RHEUMATOLOGY,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/43_RHEUMATOLOGY_P2.pdf
CLINICAL IMMUNOLOGY & RHEUMATOLOGY,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/43_RHEUMATOLOGY_P3.pdf
Community Medicine,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/45_COMM_MED_P1.pdf
Community Medicine,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/45_COMMUNITY_MED_P2.pdf
Community Medicine,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/45_COMMUNITY_MEDICINE_P3.pdf
Community Medicine,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/45_COMMUNITY_MEDICINE_P4.pdf
Dermatology,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/06_DVD_P1.pdf
Dermatology,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/06_DVD_P2.pdf
Dermatology,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/06_DVD_P3.pdf
Dermatology,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/06_DVD_P4.pdf
Emergency Medicine,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/52_EMERG_MED_P1.pdf
Emergency Medicine,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/52_EM_P2.pdf
Emergency Medicine,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/52_EM_P3.pdf
Emergency Medicine,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/52_EM_P4.pdf
Endocrinology,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/07_ENDOCRINOLOGY_P1.pdf
Endocrinology,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/07_ENDO_P2.pdf
Endocrinology,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/07_ENDO_P3.pdf
Family Medicine,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/08_FAMILY_MED_P1.pdf
Family Medicine,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/08_FLM_P2.pdf
Family Medicine,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/08_FLM_P3.pdf
Family Medicine,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/08_FLM_P4.pdf
Forensic Medicine,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/09_FORENSIC_MEDICINE_P1.pdf
Forensic Medicine,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/09_FORENSIC_MEDICINE_P2.pdf
Forensic Medicine,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/09_FORENSIC_MEDICINE_P3.pdf
Forensic Medicine,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/09_FORENSIC_MEDICINE_P4.pdf
General Medicine,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/11_GENERAL_MED_P1.pdf
General Medicine,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/11_GENERAL_MEDICINE_P2.pdf
General Medicine,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/11_GENERAL_MEDICINE_P3.pdf
General Medicine,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/11_GENERAL_MEDICINE_P4.pdf
General Surgery,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/12_GENERAL_SURG_P1.pdf
General Surgery,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/12_General_Surgery_P2.pdf
General Surgery,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/12_GENERALSURGERY_P3.pdf
General Surgery,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/12_GENERALSURGERY_P4.pdf
Hospital Administration,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/14_HOSPITAL_ADMINSTRATION_P1.pdf
Hospital Administration,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/14_HAH_P2.pdf
Hospital Administration,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/14_HAH_P3.pdf
Hospital Administration,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/14_HAH_P4.pdf
IMMUNOHEMATOLOGY & BLOOD TRANSFUSION,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/15_IMMUNO_HEMAT_P1.pdf
IMMUNOHEMATOLOGY & BLOOD TRANSFUSION,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/15_IHMT_P2.pdf
IMMUNOHEMATOLOGY & BLOOD TRANSFUSION,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/15_IHMT_P3.pdf
IMMUNOHEMATOLOGY & BLOOD TRANSFUSION,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/15_IHBT_P4.pdf
MEDICAL GASTROENTEROLOGY,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/10_GASTRO_PI.pdf
MEDICAL GASTROENTEROLOGY,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/10_GASTRO_P2.pdf
MEDICAL GASTROENTEROLOGY,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/10_GASTRO_P3.pdf
MEDICAL GENETICS,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/53_MEDICALGENETICS_P1.pdf
MEDICAL GENETICS,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/53_MEDICAL_GENETICS_P2.pdf
MEDICAL GENETICS,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/53_MEDICAL_GENETICS_P3.pdf
General Medicine,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/17_MEDICAL_ONCOLOGY_PI.pdf
General Medicine,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/17_MEDICAL_ONCOLOGY_P2.pdf
General Medicine,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/17_MEDICAL_ONCOLOGY_P3.pdf
Microbiology,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/18_MICROBIOLOGY_P1.pdf
Microbiology,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/18_MICROBIOLOGY_P2.pdf
Microbiology,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/18_MICROBIOLOGY_P3.pdf
Microbiology,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/18_MICROBIOLOGY_P4.pdf
Pediatrics,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/19_NEONATOLOGY_PI.pdf
Pediatrics,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/19_NEONATOLOGY_P2.pdf
Pediatrics,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/19_NEONATOLOGY_P3.pdf
Nephrology,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/20_NEPHROLOGY_PI.pdf
Nephrology,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/20_NEPHROLOGY_P2.pdf
Nephrology,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/20_NEPHROLOGY_P3.pdf
NEURO ANAESTHESIA,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/94_NEUROANAESTHESIA_P1.pdf
NEURO ANAESTHESIA,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/94_NEURO_ANAESTHESIA_P2.pdf
NEURO ANAESTHESIA,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/94_NEUROANAESTHESIAP3.pdf
NEURO SURGERY (DIRECT 6 YEARS COURSE) (PART-I),2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/22_DIRECT6YEARS_PI.pdf
NEURO SURGERY (DIRECT 6 YEARS COURSE) (PART-I),2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/22_NEUROSURG_D6Y_PART1_P2.pdf
NEURO SURGERY(PART-II/FINAL),2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/21_NEUROSURGERY_PARTII_FINAL_P1.pdf
NEURO SURGERY(PART-II/FINAL),2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/21_NEUROSURGERY_PARTII_FINAL_P2.pdf
NEURO SURGERY(PART-II/FINAL),2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/21_NEUROSURGERY_PARTII_FINAL_P3.pdf
Neurology,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/23_NEUROLOGY_P1.pdf
Neurology,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/23_NEUROLOGY_P2.pdf
Neurology,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/23_NEUROLOGY_P3.pdf
Radiology,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/24_NUCLEAR_MEDICINE_P1.pdf
Radiology,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/24_NM_P2.pdf
Radiology,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/24_NM_P3.pdf
Radiology,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/24_NM_P4.pdf
Obstetrics & Gynecology,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/25_OBST_GYNAE_P1.pdf
Obstetrics & Gynecology,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/25_OBG_P2.pdf
Obstetrics & Gynecology,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/25_OBGY_P3.pdf
Obstetrics & Gynecology,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/25_OBGY_P4.pdf
Ophthalmology,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/26_OPHTHALMOLOGY_P1.pdf
Ophthalmology,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/26_OPHTHALMOLOGY_P2.pdf
Ophthalmology,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/26_OPHTHALMOLOGY_P3.pdf
Ophthalmology,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/26_OPH_P4.pdf
Orthopedics,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/27_ORTHOPAEDICS_P1.pdf
Orthopedics,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/27_ORTHO_P2.pdf
Orthopedics,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/27_ORTHOPAEDICS_P3.pdf
Orthopedics,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/27_ORTHO_P4.pdf
ENT,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/28_ENT_P1.pdf
ENT,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/28_ENT_P2.pdf
ENT,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/28_ENT_P3.pdf
ENT,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/28_ENT_P4.pdf
PAEDIATRIC CARDIOLOGY,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/83_PAEDIATRICCARDIOLOGY_P1.pdf
PAEDIATRIC CARDIOLOGY,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/83_PAEDIATRIC_CARDIOLOGY_P2.pdf
PAEDIATRIC CARDIOLOGY,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/83_PEDIATRIC_CARDIOLOGY_P3.pdf
General Surgery,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/30_DIRECT6YEARS_PI.pdf
General Surgery,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/30_PAED_SURG_PART1_P2.pdf
General Surgery,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/29_PEDSURGERY_PARTII_FINAL_P1.pdf
General Surgery,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/29_PAED_SURG_PARTII_FINAL_P2.pdf
General Surgery,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/29_PED_SURG_PARTII_FINAL_P3.pdf
Pediatrics,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/31_PAEDIATRICS_P1.pdf
Pediatrics,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/31_PED_P2.pdf
Pediatrics,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/31_PAEDIATRICS_P3.pdf
Pediatrics,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/31_PAEDIATRICS_P4.pdf
Pathology,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/32_PATHO_P1.pdf
Pathology,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/32_PATHOLOGY_P2.pdf
Pathology,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/32_PATHOLOGY_P3.pdf
Pathology,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/32_PATHOLOGY_P4.pdf
Pharmacology,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/34_PHARMACOLOGY_P1.pdf
Pharmacology,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/34_PHARM_P2.pdf
Pharmacology,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/34_PHARM_P3.pdf
Pharmacology,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/34_PHARM_P4.pdf
Orthopedics,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/35_PMR_P1.pdf
Orthopedics,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/35_PMR_P2.pdf
Orthopedics,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/35_PMR_P3.pdf
Orthopedics,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/35_PMR_P4.pdf
Physiology,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/36_PHYSIO_P1.pdf
Physiology,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/36_PHYSIOLOGY_P2.pdf
Physiology,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/36_PHYSIOLOGY_P3.pdf
Physiology,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/36_PHYSIOLOGY_P4.pdf
PLASTIC & RECONSTRUCTIVE SURGERY (DIRECT 6 YEARS COURSE) (PART-I),2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/38_DIRECT6YEARS_PI.pdf
PLASTIC & RECONSTRUCTIVE SURGERY (DIRECT 6 YEARS COURSE) (PART-I),2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/38_PLS_D6Y_PART1_P2.pdf
PLASTIC & RECONSTRUCTIVE SURGERY (PART-II/FINAL),2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/37_PLS_PARTII_FINAL_PI.pdf
PLASTIC & RECONSTRUCTIVE SURGERY (PART-II/FINAL),2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/37_PLS_PART2_FINAL_P2.pdf
PLASTIC & RECONSTRUCTIVE SURGERY (PART-II/FINAL),2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/37_PLS_PARTII_FINAL_P3.pdf
Psychiatry,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/39_PSYCHIATRY_P1.pdf
Psychiatry,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/39_PSYCHIATRY_P2.pdf
Psychiatry,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/39_PSYCHIATRY_P3.pdf
Psychiatry,2020,December,DNB,4,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/39_PSYCHIATRY_P4.pdf
Radiation Oncology,2020,December,DNB,1,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/41_RADIATION_ONCOLOGY_P1.pdf
Radiation Oncology,2020,December,DNB,2,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/41_RADIATION_ONCOLOGY_P2.pdf
Radiation Oncology,2020,December,DNB,3,https://natboard.edu.in/natboard-data/QuestionPaper/DEC20/41_RADIATION_ONCOLOGY_P3.pdf
